SMILES,is_stoned
O=C(NC(c1ccccc1)c1ccccc1)c1cccc(S(=O)(=O)N2CCCC2)c1,False
Cc1ccccc1-n1ncc(C(=O)Nc2ccc3ncccc3c2)c1C(F)(F)F,False
COCc1cc(N2CCC(C3(C)NC(=O)NC3=O)CC2)c2cc(F)ccc2n1,False
NC(=O)c1cc(NC(=O)C2(c3cccc(C(F)(F)F)c3)CCCC2)ccc1F,False
O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)C1c2ccccc2C(=O)N1Cc1ccccc1,False
O=C(Cn1[nH]c(=O)c2ccccc2c1=O)NC1(c2cccc(C(F)(F)F)c2)CCC1,False
Cc1noc2ncc(C(=O)N3CCCC3Cc3c(F)cccc3Cl)cc12,False
Cc1c(C(=O)N2CCC3(C2)NC(=O)NC3=O)cnn1Cc1ccccc1,False
O=S(=O)(N[C@]12C[C@H]1[C@@H]1CC[C@H](C2)N1)c1cccnc1Oc1ccc(F)cc1,False
CC(Nc1ccc2nnc(-c3ccccn3)n2n1)c1cccc(S(N)(=O)=O)c1,False
Cc1cc(C(NC(=O)C2C3Cc4ccccc4C32)C(=O)O)ccc1F,False
Cc1ccc(-c2noc(C(C)N3CCCC(C(=O)Nc4ccccc4)C3)n2)cc1F,False
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)C3COc4ccccc4O3)cc2)c1C,False
O=C(NC1CCOc2ccccc21)c1cccc(S(=O)(=O)NCc2ccco2)c1,False
O=S(=O)(NC[C@H]1CC[C@@H](c2nc(C3CC3)no2)O1)C1Cc2ccccc2C1,False
CN(c1cnn(-c2ccc(F)cc2F)c(=O)c1Cl)C1C2CCOC2C1(C)C,False
NC(=O)c1cc(NC(=O)c2cc(F)cc3cccnc23)ccc1F,False
O=C(Nc1cccc(COc2cccc(F)c2)c1)C1CCN(C(=O)C2CC2)CC1,False
O=C(Cc1cc2ccccc2[nH]c1=O)NC(c1ccccc1)C1(CO)CCCCC1,False
O=C(COc1ccc(N2CCCC2=O)cc1)Nc1cccc(-c2nnco2)c1,False
O=C(c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1)N1CCCc2ccccc21,False
Cc1ccc(NC(=O)Cc2n[nH]c(=O)c3ccccc23)c(F)c1,False
O=C1CCc2cc(NC(=O)C3CC(=O)N(CCc4ccccc4)C3)ccc2N1,False
O=C(c1ccnn1-c1ccccc1)N1CCCC(c2n[nH]c(-c3ccccc3)n2)C1,False
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(S(=O)(=O)C(F)F)cc3)c2)n1,False
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1ccc2ccccc2c1,False
O=C(Nc1ccc2c(c1F)CCNC2)c1nn(-c2ccccc2F)c2c1CCC2,False
Cc1ncn(Cc2cccc(NC(=O)c3cc(-c4ccco4)[nH]n3)c2)c1C,False
Cc1nnc(-c2ccc(C(=O)N3[C@H]4CC[C@@H]3C[C@H](c3ccccc3)C4)cc2)[nH]1,False
COc1ccc(C(CNC(=O)[C@@H]2C[C@H]2C(F)(F)F)c2c[nH]c3ccccc23)cc1,False
O=C(c1c[nH]nc1C1CCOC1)N1Cc2ccccc2C2(CCC2)C1,False
O=C1Nc2ccc(S(=O)(=O)Nc3cc(Cl)ccc3O)c3cccc1c23,False
O=C1CCSc2ccc(C(=O)Nc3cccc(-c4nc5ccccc5[nH]4)c3)cc2N1,False
Cc1nc(C)c(CC(=O)NC(c2ccccc2)c2cccc3ccccc23)c(=O)[nH]1,False
O=C(OCC(=O)N1CCCC1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,False
Cc1ccc2c(CC(=O)Nc3ccc4c(c3)C(=O)NC4)coc2c1C,False
Cc1nn(-c2ccccc2)c(C)c1NC(=O)CN1C(=O)NC2(CCCCC2)C1=O,False
O=C(N[C@H]1C[C@H](c2ccc(F)c(Cl)c2)C1)c1cc2ccccc2c(=O)[nH]1,False
Cc1ccc(C(=O)Nc2ccc(-c3nnc4n3CCCC4)cc2)c(=O)[nH]1,False
c1cc2[nH]nnc2cc1-c1noc(C2CCCc3[nH]nnc32)n1,False
O=C(NCCc1ccc2c(c1)OCCO2)c1cccc(CN2CCCC2=O)c1,False
O=C(CN1C(=O)C2CCCCC2C1=O)NC1CCCc2c1cnn2Cc1ccccc1,False
CC(NC(=O)c1ccc2c(c1)CCC2)c1ccc(-n2cc(C(N)=O)nn2)cc1,False
O=c1ccc2cc(S(=O)(=O)Nc3cc(Cl)ccc3OCC(F)(F)F)ccc2o1,False
O=C(NC1CCc2ncnn2C1)c1ccccc1Nc1ccc(OC(F)F)cc1,False
O=C(NCc1nncn1C1CC1)C1(c2cccc(F)c2)CCCC1,False
C1=CC2(CCCN(c3ncnc4nc[nH]c34)C2)Oc2ccccc21,False
Cc1[nH]c2ccccc2c1C1=CCN(Cc2cccc(C(=O)N(C)C)c2)CC1,False
O=C(Nc1ccc(-c2nnc3n2CCCCCC3)cc1)c1ccc(=O)[nH]c1,False
O=C(Cc1ccccc1F)Nc1ccc(-n2ncc3c(=O)[nH]cnc32)cc1,False
Cc1cc(C(=O)N2CCC(Oc3ncccc3F)CC2)nn1-c1ccccc1,False
O=C1CCCN1c1cccc(C(=O)N2CCCCC2c2nc3ccccc3o2)c1,False
O=C(Nc1ccc2c(c1)CCC2)c1cn(-c2ccccc2)nc1-c1cccnc1,False
O=C(NCC1(c2ccccc2)CCC1)c1ccc(CN2C(=O)CCC2=O)cc1,False
O=C(NC1(c2ccc3c(c2)OCO3)CC1)C1CCCc2c(O)cccc21,False
O=C(Nc1ccccc1C(=O)NC1CC1)c1ccc2ccccc2c1,False
CN(Cc1c[nH]cn1)C(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,False
O=C(NCc1ccccn1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,False
O=C(NCC#Cc1ccccc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,False
Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N3CCc4ccccc43)cc2)cc1,False
O=C1CC(C(=O)NCc2cc3ccccc3o2)c2ccc(F)cc2N1,False
COc1ccc2cc([C@H](C)C(=O)Nc3nnc(-c4ccccn4)[nH]3)ccc2c1,False
Cc1ccc(C)c(-n2ncc(NC(c3ccccc3)c3ncc[nH]3)c2C)c1,False
Cc1cc(C)n(Cc2cccc(C(=O)N3C[C@@H]4OCCN(Cc5ccccc5)[C@@H]4C3)c2)n1,False
NC(=O)C1(c2ccccc2)CCN(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)C1,False
O=C(Nc1ccccc1C(=O)NC1CC1)c1cccc(N2CCCC2=O)c1,False
O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1cc(F)cc(F)c1,False
O=C(Cc1ccccc1)NCC(=O)Nc1cccc(COc2cccc(F)c2)c1,False
Cc1cc(C)n2nc(C)c(C(=O)NC3CCN(Cc4ccc(F)c(F)c4)CC3)c2n1,False
O=c1c2ccccc2c(-c2nnc(SC3CCOC3)o2)nn1Cc1ccccc1,False
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,False
O=C(Cc1ccc(F)cc1)Nc1ccc(-c2nnc3n2CCCCC3)cc1,False
O=C(Nc1ccc2[nH]c(C3CCCO3)nc2c1)c1ccccc1C(F)(F)F,False
O=C1CCc2cc(C(=O)NCC3(c4ccc(F)cc4)CCCC3)c(F)cc2N1,False
O=C1CCc2cc(NC(=O)c3ccc4ccccc4n3)ccc2N1,False
Cn1cc(S(=O)(=O)N2Cc3ccccc3C(c3ccccc3)C2)c(C(F)(F)F)n1,False
Cc1c([C@H]2[C@H](CNCc3ccc(F)c4cccnc34)CC(=O)N2C)cnn1C,False
NC(=O)c1cccc(NC(=O)C2(c3cccc(C(F)(F)F)c3)CCCCC2)c1,False
O=C(Nc1nonc1-c1ccccc1)C(c1ccccc1)c1ccccc1,False
O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1cccc2cccnc12,False
O=C(Cc1cc(F)ccc1F)N1CCC2(C1)C(=O)Nc1ccccc12,False
NC(=O)c1cccc(NS(=O)(=O)c2ccc3oc(=O)ccc3c2)c1,False
O=C(Nc1ccc(F)cc1)C1CCN(c2nc(C(F)F)nc3ccccc23)CC1,False
Cc1cc(CNc2ccc3nnc(-c4ccccn4)n3n2)ccc1S(N)(=O)=O,False
O=C(NCc1ccc(O)cc1)c1cc(-c2ccncc2)nc2ccccc12,False
Cc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1S(=O)(=O)N1CCOCC1,False
O=C1CCc2cc(C(=O)NCC3(c4cccc(F)c4)CC3)ccc2N1,False
O=C(CN1C(=O)C2CC=CCC2C1=O)Nc1ccc2ccccc2n1,False
Cc1noc(CCCC(=O)Nc2cc(-c3nnc4n3CCCCC4)ccc2F)n1,False
Cc1ccnc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,False
O=C(NCC1(c2cccc(Cl)c2)CCOCC1)c1c[nH]nc1-c1ccccc1F,False
CC1Oc2ccc(NC(=O)COc3cccc(N4CCCC4=O)c3)cc2NC1=O,False
O=C(NCc1ccc(N2CCCC2=O)cc1)c1cc(C2CC2)nn1-c1ccccc1,False
Cc1c(C(=O)N2c3ccccc3CC2C)sc2nc3n(c(=O)c12)CCCCC3,False
O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)N1CCC2(CC2)C1,False
Cc1cc(C)n(-c2cccc(NC(=O)C3CC(=O)Nc4ccccc43)c2)n1,False
O=C(NCC1(c2ccccc2)CCCC1)c1cccc(N2CCCC2=O)c1,False
Cc1ccc(CN2CCCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1,False
O=C(Nc1cnc2ccccc2c1)Nc1cnc2ccccc2c1,False
O=C(Nc1ccc2ccccc2n1)C1CSC(Cc2ccccc2F)C(=O)N1,False
Cc1cccc(NC(=O)N2CCCC(c3nc4ccccc4[nH]3)C2)c1,False
Cc1ccc2nc(CNc3ccccc3C(=O)NCc3ccco3)cc(=O)n2c1,False
O=C(Nc1ccc(OCc2ccccc2)cc1)C1COc2ccccc2O1,False
O=C1NCc2ccc(NC(=O)C3(c4cccc(F)c4)CCCCC3)cc21,False
O=S1(=O)CCC(Nc2nc(-c3ccccn3)nc3scc(-c4ccccc4)c23)C1,False
O=C(Cc1ccc2ccccc2c1)NC1CCN(Cc2ccc(F)cc2)C1=O,False
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1cccc2c1CCCC2,False
CC(NC(=O)c1cc2cc(F)ccc2[nH]1)c1cccc(N2CCCC2=O)c1,False
Cc1nn(-c2ccccc2)c(C)c1NC(=O)Cn1nnc(-c2ccc(F)cc2)n1,False
O=C(Nc1cccc(-c2nnc[nH]2)c1)c1cc(-c2ccccc2)no1,False
Cc1cccc(-n2cc(C(=O)Nc3ccc(NC(=O)c4ccccc4)nc3)nn2)c1,False
O=C1Cc2cc(S(=O)(=O)Nc3cccc4c3CCCC4)ccc2N1,False
O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1cccc(F)c1,False
Cc1noc(C)c1CNc1nnc(Cc2ccc3ccccc3c2)o1,False
NC(=O)c1cccc(CN(Cc2ccccc2)C(=O)NCCc2ccc(F)cc2)c1,False
CC1(C)Cc2cccc(OCC(=O)Nc3cccc(N4CCCC4=O)c3)c2O1,False
CCc1noc2ncc(S(=O)(=O)Nc3cccc4[nH]ncc34)cc12,False
NC(=O)c1cccc(C(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)c1,False
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(S(=O)(=O)N2CCCCC2)c1,False
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(-c2ccccn2)cn1,False
Cc1nnc(-c2cccc(C(=O)NC3CCc4ccc(F)cc43)c2)o1,False
O=C(Nc1ccc(Oc2ccc(Cl)cc2)nc1)c1n[nH]c(=O)c2ccccc12,False
Cc1cc(C)cc(-n2ncc3c(=O)n(CC(O)COc4ccc(F)cc4)cnc32)c1,False
O=C(c1ccccc1Cc1ccccc1)N1CCc2nc[nH]c(=O)c2C1,False
Fc1cc(CNc2cccc(-c3nnc[nH]3)c2)c2ncccc2c1,False
O=C(NCc1nnc2ccccn12)C(Oc1ccccc1)c1ccccc1,False
O=C(CCc1c[nH]c2ccccc12)N[C@@H]1CCCc2ccccc21,False
O=S1(=O)CCCN1c1cccc(CNc2ncnc3ccc(F)cc23)c1,False
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1ccn(-c2ccccc2)n1,False
CC1CN(Cc2nc(CCc3ccccc3)no2)c2ccccc2NC1=O,False
O=C(Nc1cccc(-c2ccn[nH]2)c1)c1n[nH]c(=O)c2ccccc12,False
CC1CC(c2ccccc2)CN1C(=O)Cc1c[nH]c2ncccc12,False
CC(NC(=O)c1cc(=O)c2ccccc2o1)c1ccc(N2CCCC2=O)cc1,False
CN1C(=O)Cc2cc(S(=O)(=O)Nc3cc4c(cc3C(=O)O)OCCO4)ccc21,False
O=C(Nc1ccc(C(=O)N2CCC(C(=O)O)CC2)cc1)c1cc(F)ccc1F,False
O=C(NC(c1ccccc1)c1cccc2ccccc12)C1CC12CCOCC2,False
O=C(NCc1noc2c1CCCC2)c1ccccc1-c1ccc(C(F)(F)F)cc1,False
NC(=O)C1CCN(C(=O)CCc2c(-c3ccc(F)cc3)[nH]c3ccccc23)C1,False
O=C(NCc1ccccc1)C1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1,False
Cc1nc(-c2ccncc2)[nH]c(=O)c1CCC(=O)N[C@@H]1Cc2ccccc2[C@@H]1C,False
O=C(NCc1nnc2ccccn12)c1ccccc1OCc1ccc(Cl)cc1,False
CN1C(=O)c2ccc(NC(=O)C3(c4cccc(F)c4)CCC3)cc2C1=O,False
Cc1n[nH]c(-c2ccc(NC(=O)Cc3ccc(F)c(F)c3)cc2)n1,False
O=C(NCc1ccccc1)C1CCN(c2nc(C(F)(F)F)nc3ccccc23)CC1,False
Cc1ccc2c(C3CCN(C(=O)c4n[nH]c5c4CCC5)CC3)c[nH]c2c1,False
NC(=O)C1(c2ccccc2)CCN(Cc2nc(-c3cccc(Br)c3)no2)C1,False
COCc1cccc(S(=O)(=O)Nc2nnc(-c3ccc4c(c3)CCC4)o2)c1,False
O=C(O)C1CC(=O)N(c2ccc(S(=O)(=O)Nc3c(F)cccc3F)cc2)C1,False
Cc1ccc(C(=O)N2CCCC(c3nc4ccccc4[nH]3)C2)c(=O)[nH]1,False
CCc1cc(=O)[nH]c(-c2ccc(N3CCc4ccccc4C3)nc2)n1,False
CN1C(=O)Cc2cc(CNC(=O)c3cccc4c3CCCC4)ccc21,False
O=C1NCCC1Sc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1,False
CC1CN(Cc2cccc(CNC(=O)c3cc(N4CCCC4)ccn3)c2)CCO1,False
NC(=O)C1COCCN1C(=O)c1ccc(-n2cnc3ccccc32)cc1,False
NC(=O)NC(=O)c1cccc(NC(=O)C2Cc3ccccc3C(=O)O2)c1,False
O=C(CCCNC(=O)C1(c2ccccc2)CC1)N1Cc2ccccc2C1,False
Cc1ccc(C(NC(=O)COc2ccc3c(c2)CCC3)c2ccccn2)cc1,False
Cc1cc(N2CCCC3(C=Cc4ccccc4O3)C2)n2ncnc2n1,False
Cn1nc(C(=O)NCC(=O)Nc2ccc(F)c(F)c2F)c2ccccc2c1=O,False
O=C1Cc2ccc(CC(=O)N3CCCC(c4noc(C5CC5)n4)C3)cc2N1,False
Cc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)NC2CC2)cn1,False
O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(S(=O)(=O)N2CCCC2)cc1,False
Cc1cccc(-c2noc(CNc3ccccc3N3CCCC3=O)n2)c1,False
CS(=O)c1ccc(NC(=O)C(=O)N2CC3(CCCC3)c3c(F)cccc32)cc1,False
Cn1cnc(-c2ccc(F)cc2)c1NC(=O)c1cccc2nn[nH]c12,False
O=C(NCc1nncn1C1CC1)C1(c2cccc(F)c2)CCCCC1,False
Cc1ccn(-c2ccc(C(=O)Nc3ccc(C(=O)N4CCC(C)CC4)cc3)cc2)n1,False
O=c1[nH]c(CN2CCN(Cc3cccc4c3CCNC4)CC2)nc2ccccc12,False
CC1(C)CC(NC(=O)c2n[nH]c(=O)c3ccccc23)c2ccccc21,False
O=C(NCc1ccnc(N2CCCCC2)c1)c1cccc(N2CCCC2=O)c1,False
O=C(c1ccc2[nH]nnc2n1)N1CCC(F)(c2ccccc2C(F)(F)F)CC1,False
Cc1nc(COc2cccc(C(=O)N3CCc4[nH]ncc4C3)c2)no1,False
O=C(NCc1nnc2ccc(C(F)(F)F)cn12)C1CC(=O)N(C2CCCC2)C1,False
CC(=O)N1CCc2cc(NC(=O)c3ccccc3-c3ccccc3C#N)ccc21,False
O=C(Nc1cc2n(n1)CCC2)c1cccc(NC(=O)C2CCCCC2)c1,False
O=C(CNC(=O)c1cc(F)cc(F)c1)Nc1ccc2ncccc2c1,False
CC(c1cccc(C(F)(F)F)c1)N(C(=O)c1n[nH]c2ccccc2c1=O)C1CC1,False
O=C(CNC(=O)NC1CC1)Nc1cccc(-c2nc3ccccc3[nH]2)c1,False
NC(=O)C1(c2ccccc2)CCN(Cc2nc(-c3cc(F)c(F)c(F)c3)no2)C1,False
O=C(c1ccc2noc(-c3ccccc3)c2c1)N1CCc2ccccc21,False
FC(F)(F)c1cccc(-c2noc(C3CCCc4[nH]nnc43)n2)c1,False
O=C(c1ccc(-n2ccc(C(F)(F)F)n2)cc1)N1CC2CCC(O)CC2C1,False
O=C(Nc1cnc2ccccc2c1)N(c1ccccc1)c1ccccc1,False
CC1(C)Cc2c(cnn2-c2ccc(F)cc2)CN(C(=O)C[C@H]2CCCC[C@@H]2O)C1,False
Cc1ccccc1C1(C(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)CCC1,False
O=C(NC1CN2CCC1CC2)c1cn(-c2ccccc2)nc1-c1cccnc1,False
O=C(Nc1ccccc1N1CCOCC1)c1ccc2noc(-c3ccccc3)c2c1,False
O=C1Cc2cc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)ccc2N1,False
Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccccc2-c2ccccc2)cc1,False
CSCCC(C(=O)NC12CC3CC(CC(C3)C1)C2)N1C(=O)C2CCCCC2C1=O,False
O=S1(=O)CCCN1c1cccc(CNc2ncnc3cc(F)c(F)cc23)c1,False
Cc1cc(NC[C@@H]2CCO[C@H]2c2nccn2C)c2cccc(F)c2n1,False
CC(Nc1ccc2c(c1)CCC(=O)N2)c1nc(-c2cccc(C(F)(F)F)c2)no1,False
Cc1nnc(-c2cccc(NC(=O)c3cccc4c3oc(=O)n4C)c2)n1C,False
Cc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2C2CCS(=O)(=O)C2)cc1,False
Cc1cccc(CC2(O)CCN(C(=O)c3cc4ccc(C)cc4[nH]3)CC2)c1,False
CC1COCCN1C(=O)c1cccc(-n2nccc2-c2ccccc2)c1,False
COc1ccc2ccccc2c1CNC(=O)N1CCC2(C1)OCc1ccccc12,False
Cc1ccc(-c2n[nH]c(NC(=O)c3cccc(-c4noc(C(F)(F)F)n4)c3)c2C)o1,False
NC(=O)c1ccc(NC(=O)c2cc(-c3cccs3)nc3ccccc23)cc1,False
O=C(CNC(=O)c1ccc(-n2cnc3ccccc32)cc1)Nc1ccc(F)c(F)c1,False
NC(=O)C1CCN(Cc2cccc(NC(=O)C3=Cc4ccccc4OC3)c2)CC1,False
O=C(CC1CCC(=O)NC1=O)NCc1cccc(Cn2cnc3ccccc32)c1,False
O=C(Nc1ccccc1)Nc1ccc(-c2nnc3n2CCCCC3)cc1,False
CC(=O)N1C[C@H](O)C[C@@H]1C(=O)NC1c2ccccc2CCC1C(C)C,False
O=C1CN(c2ccc(NC(=O)c3ccccc3C(F)(F)F)cn2)CCN1,False
O=C(Nc1ccccc1C(F)(F)F)c1nc(C2CC2)n(-c2ccccc2)n1,False
Cc1nc2n(n1)CCCC2NC(=O)c1ccc(CN2C(=O)c3ccccc3C2=O)cc1,False
CC(=O)Nc1c[nH]nc1C1CCCN(c2ncnc3cc(F)c(F)cc23)C1,False
Cn1cc(C(=O)NC(CN2CCCC2=O)c2ccccc2)c2ccccc2c1=O,False
O=C(Nc1cccc(C(=O)N2CCC(O)(C(=O)O)CC2)c1)C1Cc2ccccc2O1,False
O=C(Nc1ccc(CNC(=O)C2Cc3cc(Cl)ccc3O2)cc1)c1ccco1,False
FC(F)(F)c1ccccc1C1(F)CCN(c2ncnc3[nH]ccc23)CC1,False
O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cccc(S(=O)(=O)NC2CC2)c1,False
O=C(Oc1ccc(-n2cnnn2)cc1)c1nn(-c2ccc(F)cc2)c2c1CCCC2,False
O=C(Nc1nonc1-c1ccccc1)C1COc2ccccc2O1,False
Cc1ccc(-c2cc(C(=O)Nc3cccc(-c4nccn4C)c3)on2)cc1,False
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,False
O=C(Nc1ccccc1-c1ccccc1)c1ccc(COCC(F)(F)F)cc1,False
CC1C(Cc2ccccc2)CCN1C(=O)[C@@H]1C[C@@H]2CC[C@H]1N2,False
O=C(N[C@H]1c2ccccc2C[C@H]1O)c1nc2ccccc2c(=O)[nH]1,False
Cc1cc(O)c2cc(NC(=O)c3n[nH]c(=O)c4ccccc34)ccc2n1,False
O=C(Cn1cnc2c(oc3ccccc32)c1=O)NOCc1ccccc1,False
O=C1COc2ccc(NC(=O)c3cc4ccccc4c(=O)[nH]3)cc2N1,False
O=C(NCC(=O)N1CCCC(C(F)(F)F)C1)c1ccc2ccccc2c1,False
O=C(Nc1cccc(C(=O)N2CCCC2c2nc3ccccc3[nH]2)c1)c1cccs1,False
O=C(Nc1cccc(F)c1-c1nc[nH]n1)[C@@H]1C[C@H]1c1ccc(F)cc1,False
O=C(Nc1cc(Cl)ccc1-c1nc2ccccc2[nH]c1=O)c1ccc(F)cc1,False
Cc1cc(C(=O)NCc2ccc3c(c2)OCCCO3)nn1-c1c(F)cccc1F,False
Cc1cc(C)n(-c2ccc(C(=O)NC3CC4CCC(C3)N4CC(=O)N(C)C)cc2)n1,False
O=C(Nc1ccc2[nH]c(C3CCCO3)nc2c1)C1CC1c1ccccc1Cl,False
O=C(Cn1c(-c2ncccn2)noc1=O)Nc1ccccc1C(=O)NCc1ccccc1,False
O=C(Nc1nc(-c2ccccn2)cs1)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,False
O=C1CCCCC(C(=O)Nc2cccc(-c3ccc4c(c3)CCO4)c2)N1,False
Cc1nc(-c2ccc(NC(=O)c3cc(-c4ccco4)[nH]n3)cc2)[nH]c1C,False
Cc1nc(-c2cccnc2)[nH]c(=O)c1CCC(=O)NC1(C)Cc2ccccc2C1,False
O=C(Cc1cc2ccccc2[nH]c1=O)NC(CC(F)(F)F)c1ccccc1,False
O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1ccccc1F,False
O=C(CNC(=O)c1ccc2ccccc2c1)Nc1cccc(N2CCCC2=O)c1,False
O=C1CC(CNS(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)CN1CCc1ccccc1,False
CC1(c2cccc(C(=O)NCC3CCn4ncc(C(N)=O)c4C3)c2)NC(=O)NC1=O,False
CC(C)C(C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1)N1C(=O)c2ccccc2C1=O,False
Cc1cccc(NS(=O)(=O)c2cc(NC(=O)c3cc(C4CC4)on3)ccc2C)c1,False
O=C(Nc1cccc(-c2nc(C3CC3)n[nH]2)c1)c1ccnc(C(=O)O)c1,False
N[C@]12CC[C@H]1CN(c1ncnc3c1cnn3-c1ccccc1)C2,False
O=C(Nc1cccc(N2CCCC2=O)c1)c1ccc(-n2cnc3ccccc32)cc1,False
O=C(Nc1ccc2oc(=O)[nH]c2c1)c1ccccc1Oc1ccccc1,False
O=C(Oc1ccccc1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,False
Cc1cc(C(=O)N2CCc3nnc(N)cc3C2)c2ccc(F)cc2n1,False
Fc1ccc(Oc2ccc(-c3noc(C4CC45CCNC5)n3)cn2)cc1,False
COc1nc(C(=O)Nc2cccc(C)c2C(=O)N2CCCC2)cc2ccccc12,False
NC(=O)c1cccc(-c2nc(-c3cc4c(cc3F)NC(=O)CC4)cs2)c1,False
O=C(Nc1ccc(OCc2noc(C3CC3)n2)cc1)C1CC(=O)N(CC2CC2)C1,False
CC1(C(=O)Nc2ccc(=O)n(Cc3ccccc3)c2)CCCN(C(=O)c2ccccc2)C1,False
c1ccc(-c2nc3c(c(NCC4CCc5cccnc54)n2)CCC3)nc1,False
CN(Cc1ccc(F)c(F)c1)C(=O)c1ccc(CN2C(=O)c3ccccc3C2=O)cc1,False
O=C1CCc2cc(C(=O)N[C@@H]3CCC(=O)N[C@H]3c3ccccc3)c(F)cc2N1,False
O=C(NC1CCN(Cc2ccccc2)C1=O)c1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1,False
Cc1nc(-c2ccc(C)c(NC(=O)c3cnn(-c4cccc(Cl)c4)c3C)c2)n[nH]1,False
CN(Cc1cccc(F)c1)C(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1,False
NC(=O)Cc1ccc(C(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)cc1,False
O=C(Nc1cccc(C(=O)N2CCCCC2c2nc3ccccc3o2)c1)NC1CC1,False
Cc1nn(-c2ccccc2)cc1C(=O)Nc1nncn1-c1ccccc1,False
O=C(Nc1ccccc1C(=O)NC1CC1)c1ccc(-c2ccc(F)cc2)o1,False
O=C(Nc1cccc(C(=O)N2CCCCC2C(=O)O)c1)C1CCCN1Cc1ccccc1,False
O=C(c1ccc(-n2ccc(C(F)(F)F)n2)cc1)N1CCC(c2cccc(F)c2)C1,False
O=C(c1cc2ccccc2c(=O)[nH]1)N1CC(c2ccccc2)C2CCCC21,False
Cc1ccc(N2CCCC(NC(=O)c3ccc4nc5n(c4c3)CCC5)C2=O)cc1,False
Cc1nnnn1-c1cccc(NC(=O)c2cccc(NC(=O)c3cccnc3)c2)c1,False
Cc1ccc2nc(CNc3ccccc3C(=O)NCC3CCCO3)cc(=O)n2c1,False
Cc1ccc(-c2nc3ccccc3nc2O)c(NC(=O)c2ccccc2F)c1,False
O=C(NCc1ccccc1)c1cc(N2CCOC(c3ccc(F)c(F)c3)C2)ccn1,False
Cc1ccc(NC(=O)C2CCCN(C(=O)c3ccc4ccccc4c3)C2)nc1,False
Cc1ccn(-c2cccc(NC(=O)c3cc4c([nH]c3=O)CCCC4)c2)n1,False
Fc1ccccc1C1CCN1c1ncnc2c1oc1ccccc12,False
O=C(NCc1ccccc1F)c1cc(-c2ccncc2)nc2ccccc12,False
Cc1ccc(-c2nc3ncccn3c2NC(=O)Cc2ccccc2)cc1,False
CN(Cc1cnn(Cc2ccccc2)c1)C(=O)c1cc(C2CC2)nn1-c1ccccc1,False
CC1CCCCN1Cc1ccccc1CNC(=O)Cn1nnc2ccccc2c1=O,False
Cc1nc(-c2cccc(NC(=O)c3cccc4c3oc(=O)n4C)c2)no1,False
O=C(O)c1cccc(S(=O)(=O)Nc2cccc(-c3nnc4n3CCC4)c2)c1,False
O=C(Nc1cnn(Cc2ccccc2)c1)c1ccc(Nc2ncccn2)cc1,False
Cc1cc(C)c2ncc(C#N)c(N3CCc4c(ncn4C4CC4)C3)c2c1,False
